0,488551
1,467427
2,431329
3,670003
4,910588
5,482395
6,459733
7,456104
8,467863
9,528770
10,782813
11,794053
12,534443
13,526805
14,469358
15,817787
16,491505
17,749081
18,779785
19,513708
20,528769
21,448135
22,478867
23,516196
24,973941
25,797138
26,579544
27,530146
28,530363
29,504380
30,526708
31,526326
32,477328
33,570199
34,888926
35,520837
36,507940
37,499020
38,507526
39,591519
40,741404
41,752455
42,607206
43,595474
44,515286
45,964217
46,535131
47,713835
48,757518
49,524152
50,586400
51,483603
52,517820
53,558056
54,1015971
55,734906
56,589173
57,561777
58,549987
59,568295
60,808483
61,760445
62,759926
63,768992
64,1362441
65,810699
66,786879
67,769203
68,755898
69,896069
70,1085275
71,1098497
72,899758
73,891578
74,793940
75,1617673
76,810947
77,1089845
78,1157999
79,850373
80,910739
81,743020
82,802128
83,882948
84,1641509
85,1123221
86,935334
87,885935
88,940203
89,852031
90,1186733
91,1148575
92,1133295
93,1211552
94,1930338
95,1210748
96,1164352
97,1149372
98,1143690
99,1312979
100,1612792
101,1625695
102,1320347
103,1308902
104,1180968
105,2190629
106,1221479
107,1600712
108,1675436
109,1280723
110,1356613
111,1145574
112,1236471
113,1310833
114,2285117
115,1760512
116,1409159
117,1318204
118,1383398
119,1290692
120,1070242
121,1030439
122,995234
123,857771
124,1498776
125,1069404
126,1041049
127,1010717
128,1008924
129,1182661
130,1223835
131,1230692
132,1186355
133,1147921
134,1036972
135,1991443
136,1065936
137,1190005
138,1247736
139,1075774
140,1150018
141,1012703
142,1081927
143,1230116
144,1831611
145,1260718
146,1142847
147,1126921
148,1139629
149,1142309
150,596215
151,576085
152,538071
153,568624
154,858958
155,583832
156,568686
157,563711
158,569369
159,648022
160,727021
161,734316
162,656676
163,648279
164,575088
165,972135
166,600265
167,714378
168,743192
169,583636
170,636578
171,554674
172,592648
173,635586
174,976751
175,740950
176,654691
177,634843
178,611840
179,605529
180,1250911
181,1199638
182,1116721
183,1209626
184,1844717
185,1226588
186,1184852
187,1163074
188,1188523
189,1322368
190,1610839
191,1624465
192,1327983
193,1320437
194,1179999
195,1904739
196,1268191
197,1664468
198,1698359
199,1306012
200,1382661
201,1209149
202,1235008
203,1357190
204,2175707
205,1744832
206,1397329
207,1334082
208,1376285
209,1304814
210,1029777
211,952479
212,914854
213,976801
214,1626616
215,999273
216,965619
217,942307
218,941386
219,1081238
220,1322503
221,1332230
222,1080492
223,1071981
224,960987
225,1700836
226,1018938
227,1384953
228,1430729
229,1055446
230,1096851
231,936564
232,1012715
233,1109322
234,1935857
235,1474350
236,1162733
237,1096074
238,1137292
239,1102274
240,879373
241,838289
242,807780
243,1108254
244,1963745
245,923122
246,885257
247,866437
248,851073
249,1008770
250,1504326
251,1517234
252,1007274
253,998108
254,882398
255,1831647
256,888564
257,1498946
258,1645709
259,965534
260,1038191
261,819285
262,892408
263,988695
264,2256998
265,1791672
266,1089366
267,993137
268,1013377
269,1007231
270,658922
271,632858
272,600253
273,826653
274,1282704
275,688050
276,658352
277,642378
278,657168
279,745634
280,1052429
281,1064621
282,749611
283,745639
284,674018
285,1190883
286,701544
287,1040263
288,1091031
289,718757
290,774675
291,645633
292,690144
293,767264
294,1384506
295,1113813
296,790302
297,739671
298,750701
299,712640
300,983777
301,933528
302,880860
303,1086648
304,1610543
305,941674
306,910580
307,894540
308,914584
309,1039200
310,1379306
311,1397760
312,1055585
313,1052009
314,915038
315,1618677
316,954840
317,1396130
318,1450741
319,976715
320,1047195
321,900023
322,944824
323,1028398
324,1938414
325,1543317
326,1084613
327,1023317
328,1054661
329,1018999
330,993926
331,951566
332,902136
333,796154
334,1218518
335,970918
336,943432
337,928460
338,952909
339,1068024
340,1070285
341,1071003
342,1070984
343,1046608
344,952880
345,1434466
346,1003684
347,1052856
348,1074700
349,1012098
350,1054744
351,945414
352,982194
353,1052009
354,1433738
355,1063281
356,1032054
357,1052865
358,1066823
359,1029310
360,1332375
361,1288276
362,1241103
363,1244923
364,2073031
365,1362767
366,1315991
367,1289545
368,1290475
369,1463347
370,1706071
371,1716619
372,1462486
373,1449049
374,1318481
375,2297668
376,1388954
377,1717338
378,1793059
379,1420287
380,1502474
381,1318496
382,1392180
383,1486427
384,2505626
385,1982508
386,1483021
387,1452185
388,1540346
389,1420330
390,1083340
391,1061548
392,1012768
393,1197633
394,1999163
395,1150961
396,1110611
397,1085057
398,1099815
399,1260996
400,1621398
401,1635658
402,1272367
403,1270421
404,1131094
405,2104075
406,1163260
407,1643042
408,1716480
409,1211727
410,1349582
411,1109744
412,1173522
413,1321990
414,2353324
415,1860372
416,1317315
417,1213934
418,1267678
419,1147179
420,796754
421,775649
422,756425
423,814907
424,1206324
425,814181
426,787593
427,775559
428,785057
429,874685
430,1042367
431,1051672
432,882577
433,868896
434,798666
435,1263122
436,829257
437,1032077
438,1073339
439,851074
440,879515
441,778395
442,815884
443,878055
444,1342425
445,1042995
446,889176
447,865701
448,857267
449,840463
450,1440922
451,1375635
452,1289248
453,1313519
454,1933621
455,1356333
456,1321140
457,1305052
458,1330434
459,1478140
460,1714610
461,1718492
462,1486130
463,1515329
464,1379033
465,2065245
466,1395678
467,1769863
468,1832898
469,1445416
470,1519881
471,1326463
472,1415806
473,1520597
474,2428145
475,1872079
476,1559724
477,1518091
478,1560269
479,1529658
