0,513152
1,504869
2,450253
3,672701
4,924641
5,486473
6,477908
7,472246
8,488082
9,525643
10,759716
11,755094
12,555563
13,547310
14,479929
15,825153
16,539527
17,731170
18,709647
19,556401
20,501443
21,454339
22,469176
23,500016
24,952004
25,782816
26,576684
27,527173
28,536163
29,520843
30,549968
31,564620
32,489222
33,640704
34,960309
35,511571
36,522607
37,504748
38,516831
39,573609
40,732012
41,725700
42,604350
43,602894
44,568958
45,954042
46,584676
47,697537
48,686862
49,564546
50,539074
51,490745
52,512082
53,553593
54,998665
55,712511
56,600346
57,568093
58,574623
59,586373
60,886266
61,844510
62,795959
63,943474
64,1503524
65,814424
66,835846
67,801266
68,819234
69,914758
70,1105596
71,1086888
72,931957
73,949990
74,940756
75,1603177
76,927924
77,1053862
78,1048362
79,902835
80,857826
81,762466
82,810441
83,882571
84,1565915
85,1064126
86,963675
87,910843
88,963762
89,916210
90,1259215
91,1255779
92,1169300
93,1386803
94,2057437
95,1209796
96,1216833
97,1192062
98,1212524
99,1326098
100,1616988
101,1600029
102,1349122
103,1359527
104,1307181
105,2161984
106,1351298
107,1554754
108,1535358
109,1338190
110,1284327
111,1155625
112,1224871
113,1276058
114,2151576
115,1648861
116,1413959
117,1328358
118,1382895
119,1336644
120,1128025
121,1097108
122,1025161
123,1080510
124,1688685
125,1043053
126,1080202
127,1023203
128,1053511
129,1172579
130,1263741
131,1253126
132,1188938
133,1174832
134,1146066
135,1910265
136,1170370
137,1186933
138,1183349
139,1109417
140,1066652
141,1015743
142,1066537
143,1181353
144,1765816
145,1221738
146,1167136
147,1147523
148,1173593
149,1182398
150,617215
151,607096
152,553259
153,648181
154,921720
155,572432
156,581658
157,571074
158,579502
159,630664
160,733415
161,719649
162,644457
163,649445
164,625269
165,969149
166,641067
167,703946
168,690205
169,612750
170,591349
171,559674
172,587171
173,627226
174,969631
175,725184
176,655708
177,631306
178,626418
179,624762
180,1286454
181,1279239
182,1163292
183,1389852
184,1985445
185,1218578
186,1230113
187,1196785
188,1227988
189,1332766
190,1622897
191,1599994
192,1362365
193,1356706
194,1307332
195,1971072
196,1362835
197,1592523
198,1543344
199,1354481
200,1298109
201,1196135
202,1204990
203,1298941
204,2088956
205,1676786
206,1393695
207,1331040
208,1366598
209,1319557
210,1067183
211,1025755
212,952879
213,1154263
214,1744954
215,992361
216,1004865
217,967098
218,991739
219,1086913
220,1358578
221,1332108
222,1096300
223,1116452
224,1083774
225,1737821
226,1120943
227,1328712
228,1292123
229,1096425
230,1027274
231,927910
232,994443
233,1064499
234,1853035
235,1391884
236,1155621
237,1091893
238,1125572
239,1104476
240,972116
241,961484
242,869352
243,1247379
244,2019193
245,935270
246,947542
247,914502
248,930824
249,1023191
250,1519439
251,1486239
252,1090105
253,1094825
254,957821
255,1909788
256,1018448
257,1447764
258,1444718
259,1066898
260,979109
261,834121
262,880051
263,964865
264,2108606
265,1630187
266,1119743
267,1017287
268,1056781
269,1061744
270,687484
271,681348
272,628586
273,891681
274,1349743
275,689564
276,685380
277,657368
278,684932
279,730389
280,1059024
281,1053519
282,772595
283,779583
284,734570
285,1220680
286,765893
287,1026591
288,1005865
289,773565
290,719798
291,629252
292,654067
293,711828
294,1374998
295,1091621
296,792376
297,730634
298,748976
299,720830
300,1028895
301,1007120
302,902921
303,1200369
304,1684968
305,943927
306,949694
307,919440
308,956059
309,1043945
310,1352649
311,1343310
312,1082123
313,1090656
314,1037188
315,1642460
316,1046280
317,1327222
318,1289063
319,1051320
320,999228
321,910830
322,939375
323,1005006
324,1805184
325,1429004
326,1096588
327,1031170
328,1066859
329,1049486
330,1001237
331,975613
332,919821
333,966646
334,1363643
335,944004
336,961799
337,939465
338,963490
339,1041753
340,1098961
341,1087438
342,1053434
343,1048198
344,1071816
345,1446009
346,1089455
347,1051276
348,1033729
349,1011331
350,978294
351,936581
352,959252
353,1011369
354,1432103
355,1065648
356,1027966
357,1036095
358,1050512
359,1028175
360,1393150
361,1377309
362,1282158
363,1475295
364,2217134
365,1346362
366,1364463
367,1318036
368,1340168
369,1472514
370,1751247
371,1722713
372,1494602
373,1502697
374,1480183
375,2340871
376,1511164
377,1670186
378,1652248
379,1476332
380,1414580
381,1305306
382,1352850
383,1409822
384,2342901
385,1837611
386,1499042
387,1457731
388,1526562
389,1452261
390,1143062
391,1157855
392,1064589
393,1373669
394,2099417
395,1147861
396,1159534
397,1117233
398,1150258
399,1252831
400,1651812
401,1633895
402,1304714
403,1314546
404,1276241
405,2127995
406,1247457
407,1597087
408,1567563
409,1285884
410,1253246
411,1089142
412,1117377
413,1218178
414,2215195
415,1730122
416,1323961
417,1217445
418,1269098
419,1181687
420,816209
421,812047
422,768729
423,909671
424,1283651
425,802596
426,802464
427,786208
428,801672
429,859540
430,1054757
431,1036516
432,885172
433,886129
434,854090
435,1256570
436,891884
437,1023396
438,1008073
439,881820
440,827981
441,768519
442,793295
443,843535
444,1329294
445,1040828
446,891135
447,858762
448,858057
449,848109
450,1482480
451,1456167
452,1325684
453,1523719
454,2136547
455,1353065
456,1372563
457,1342837
458,1377174
459,1505560
460,1751093
461,1722622
462,1531354
463,1542809
464,1607686
465,2162476
466,1530142
467,1694884
468,1670909
469,1501082
470,1437755
471,1331687
472,1394141
473,1469168
474,2264604
475,1810398
476,1549069
477,1500729
478,1544493
479,1531478
