0,361751
1,358983
2,357729
3,532212
4,671509
5,393318
6,370649
7,363013
8,360785
9,359843
10,530803
11,670527
12,396212
13,671395
14,360058
15,383569
16,369583
17,653693
18,624679
19,745962
20,677200
21,359448
22,372229
23,366855
24,540835
25,659891
26,397848
27,377158
28,370113
29,367399
30,356309
31,355517
32,355782
33,491878
34,490352
35,381649
36,365557
37,362850
38,362089
39,362259
40,493703
41,492629
42,388205
43,793522
44,364571
45,381587
46,371041
47,639829
48,613619
49,806006
50,815998
51,375859
52,379985
53,374046
54,507191
55,496809
56,390207
57,377643
58,374634
59,372973
60,588048
61,586434
62,586436
63,762728
64,736932
65,625304
66,602906
67,598547
68,597066
69,596936
70,768276
71,743723
72,635517
73,1157141
74,603082
75,626264
76,613025
77,961766
78,908790
79,1213921
80,1182546
81,625446
82,628668
83,620115
84,789243
85,753855
86,641942
87,623854
88,619106
89,616263
90,923736
91,920958
92,920600
93,1163441
94,1148587
95,971121
96,938481
97,932638
98,930459
99,930295
100,1168299
101,1155262
102,980717
103,1627133
104,934726
105,971206
106,945890
107,1431294
108,1444575
109,1705824
110,1671181
111,961687
112,966402
113,952244
114,1177280
115,1159401
116,985184
117,960510
118,955328
119,952221
120,795718
121,794256
122,793726
123,946101
124,855156
125,817835
126,806503
127,802755
128,801748
129,801340
130,949417
131,859242
132,825464
133,1251443
134,815639
135,819464
136,816509
137,1104054
138,1058881
139,1403016
140,1316554
141,836102
142,835957
143,831959
144,975668
145,875052
146,832297
147,822102
148,816385
149,813612
150,427698
151,426810
152,426571
153,521306
154,490720
155,442281
156,433530
157,431367
158,430711
159,430541
160,522654
161,493193
162,446006
163,759512
164,438187
165,441453
166,438602
167,681924
168,645202
169,796023
170,786805
171,448819
172,450299
173,447224
174,534380
175,498505
176,450509
177,444439
178,441696
179,440291
180,950186
181,947760
182,947384
183,1232058
184,1165844
185,989626
186,963902
187,958786
188,956909
189,956929
190,1235409
191,1171764
192,1000899
193,1592538
194,964226
195,996221
196,974311
197,1425251
198,1392173
199,1664875
200,1614086
201,977991
202,981892
203,971006
204,1241351
205,1177571
206,998816
207,979476
208,975695
209,973859
210,710400
211,707787
212,707140
213,978045
214,926409
215,763368
216,724952
217,718094
218,716095
219,715773
220,980980
221,930940
222,773353
223,1403555
224,723165
225,759148
226,734347
227,1210526
228,1157809
229,1440947
230,1398407
231,738089
232,744065
233,732382
234,998750
235,935459
236,773707
237,743750
238,737844
239,734957
240,622092
241,620125
242,620474
243,1016341
244,1005256
245,689109
246,642835
247,634903
248,633551
249,634017
250,1020990
251,1011998
252,703314
253,1446868
254,633595
255,683576
256,657008
257,1270020
258,1127521
259,1450674
260,1392797
261,642374
262,653352
263,648667
264,1041767
265,1014933
266,706103
267,668877
268,661877
269,659372
270,474215
271,471403
272,470789
273,726984
274,801107
275,516596
276,486235
277,478948
278,477172
279,477259
280,728055
281,801749
282,524359
283,967131
284,470871
285,514624
286,487364
287,837477
288,875904
289,1000590
290,924497
291,482340
292,490482
293,481245
294,734930
295,798695
296,523709
297,498839
298,493810
299,492390
300,681200
301,676086
302,673157
303,933177
304,924611
305,723974
306,687840
307,679604
308,675923
309,673962
310,930328
311,924498
312,726083
313,1349260
314,684120
315,712183
316,689139
317,1263276
318,1198154
319,1387722
320,1291279
321,706405
322,715434
323,702858
324,932824
325,919277
326,725076
327,696371
328,689639
329,685697
330,764044
331,763419
332,763530
333,869975
334,764502
335,786706
336,774882
337,772963
338,772457
339,772646
340,872836
341,770617
342,797109
343,1156557
344,791712
345,797541
346,787676
347,1138539
348,1006079
349,1266880
350,1239846
351,807132
352,804829
353,797879
354,885987
355,788013
356,803034
357,793912
358,790891
359,789204
360,1049530
361,1047009
362,1046854
363,1338345
364,1220083
365,1099098
366,1065145
367,1059008
368,1056931
369,1056856
370,1342568
371,1224467
372,1109243
373,1750442
374,1070094
375,1100893
376,1075289
377,1426420
378,1473611
379,1836806
380,1774968
381,1092780
382,1094183
383,1079801
384,1354062
385,1228250
386,1109057
387,1084047
388,1078541
389,1075769
390,813431
391,809610
392,808038
393,1142846
394,1163120
395,861537
396,822669
397,815956
398,813248
399,812201
400,1139463
401,1161544
402,866183
403,1577378
404,816797
405,846021
406,825903
407,1377917
408,1343935
409,1630041
410,1505252
411,859031
412,863381
413,853848
414,1151928
415,1156602
416,871807
417,841605
418,834269
419,829727
420,622743
421,620837
422,620551
423,803207
424,784267
425,655866
426,631723
427,628002
428,626636
429,626673
430,805477
431,787326
432,662897
433,1026354
434,628050
435,659656
436,637022
437,889869
438,902593
439,1055611
440,1039627
441,641877
442,646917
443,635088
444,812384
445,791840
446,664187
447,644596
448,641805
449,640088
450,1083960
451,1082095
452,1081661
453,1334426
454,1213137
455,1110203
456,1095535
457,1090982
458,1090056
459,1090256
460,1331343
461,1219479
462,1121575
463,1785987
464,1113433
465,1115072
466,1110004
467,1583901
468,1542581
469,1866567
470,1803284
471,1123912
472,1126267
473,1117494
474,1347901
475,1232520
476,1130307
477,1116965
478,1112233
479,1110596
