0,488551
1,467427
2,431329
3,662410
4,773191
5,474882
6,459733
7,456104
8,467863
9,522843
10,737032
11,720024
12,534443
13,526805
14,445300
15,817687
16,491505
17,711124
18,669298
19,513708
20,463151
21,430070
22,431021
23,480797
24,921984
25,694311
26,571968
27,520022
28,530363
29,504380
30,526708
31,526326
32,471534
33,570199
34,802471
35,475036
36,507940
37,499020
38,505697
39,557925
40,719820
41,673938
42,578354
43,575532
44,515286
45,908862
46,535131
47,678240
48,626328
49,524152
50,492750
51,477759
52,486766
53,541645
54,984949
55,647884
56,589173
57,561777
58,549987
59,568295
60,808483
61,760445
62,759926
63,768992
64,1302290
65,764334
66,786879
67,769203
68,755898
69,896069
70,1085275
71,1017393
72,899758
73,891578
74,793940
75,1485349
76,810947
77,1009369
78,939281
79,850373
80,804998
81,743020
82,769723
83,863334
84,1517883
85,962168
86,935334
87,885935
88,939888
89,852031
90,1186733
91,1148575
92,1133295
93,1211552
94,1781406
95,1144402
96,1164352
97,1149372
98,1143690
99,1312979
100,1612792
101,1520595
102,1318040
103,1308902
104,1180968
105,2063801
106,1221479
107,1517257
108,1416547
109,1280723
110,1216582
111,1140610
112,1160495
113,1230483
114,2071192
115,1460013
116,1409159
117,1315759
118,1360475
119,1290692
120,1070242
121,1030439
122,988016
123,857771
124,1498776
125,964069
126,1041049
127,1010717
128,1008924
129,1151403
130,1223835
131,1203656
132,1159834
133,1141789
134,1036972
135,1753084
136,1065936
137,1143454
138,1079384
139,1075774
140,1023674
141,1001430
142,1029576
143,1150603
144,1680583
145,1142191
146,1142847
147,1126921
148,1139629
149,1142309
150,596215
151,576085
152,538071
153,568624
154,790079
155,532818
156,567134
157,563711
158,569369
159,607849
160,724545
161,678522
162,618265
163,620747
164,575088
165,949611
166,600265
167,677893
168,633424
169,583636
170,558210
171,554674
172,575983
173,600561
174,957719
175,656511
176,654488
177,625286
178,611840
179,605529
180,1250911
181,1199638
182,1116721
183,1209626
184,1731377
185,1160288
186,1184852
187,1163074
188,1188523
189,1322368
190,1610839
191,1529363
192,1327983
193,1320437
194,1179999
195,1904739
196,1268191
197,1550414
198,1423094
199,1306012
200,1217983
201,1160492
202,1140700
203,1251677
204,2015423
205,1498230
206,1387316
207,1310969
208,1350556
209,1304814
210,1029777
211,952479
212,914854
213,976801
214,1488549
215,930020
216,965619
217,942307
218,941386
219,1081238
220,1322503
221,1253874
222,1067155
223,1071981
224,960987
225,1700836
226,1018938
227,1267580
228,1164937
229,1055446
230,973069
231,911915
232,948925
233,1040878
234,1803318
235,1211383
236,1147679
237,1075525
238,1111375
239,1102274
240,879373
241,838289
242,807780
243,1108254
244,1708005
245,892583
246,885257
247,866437
248,851073
249,1008770
250,1498903
251,1406114
252,1007274
253,998108
254,876971
255,1831647
256,888564
257,1394856
258,1325862
259,965534
260,925398
261,815812
262,810450
263,918304
264,1991593
265,1373854
266,1089366
267,993137
268,1013377
269,1007231
270,658922
271,632858
272,600253
273,826653
274,1148183
275,666187
276,658352
277,642378
278,657168
279,704366
280,1050284
281,1005096
282,749611
283,745639
284,674018
285,1160330
286,701544
287,1004315
288,962228
289,718757
290,661223
291,583160
292,586212
293,659718
294,1356604
295,970500
296,782214
297,720848
298,743332
299,712640
300,983777
301,933528
302,880860
303,1086648
304,1457687
305,897545
306,910580
307,894540
308,914584
309,1037254
310,1326221
311,1276320
312,1055585
313,1052009
314,915038
315,1617872
316,954840
317,1288077
318,1191283
319,976715
320,937352
321,884948
322,894224
323,992106
324,1735651
325,1245186
326,1084613
327,1023317
328,1054661
329,1018999
330,985027
331,951566
332,895260
333,796154
334,1212630
335,884321
336,938395
337,928460
338,952829
339,1013491
340,1070285
341,1052907
342,1025956
343,1019315
344,952880
345,1385467
346,1003684
347,1017678
348,960382
349,995000
350,930140
351,922484
352,936113
353,981583
354,1384862
355,1009818
356,1018312
357,1014154
358,1031573
359,1026360
360,1332375
361,1288276
362,1241103
363,1244923
364,1909070
365,1277931
366,1315991
367,1289545
368,1290475
369,1463347
370,1706071
371,1640477
372,1462486
373,1449049
374,1318481
375,2261509
376,1388954
377,1623914
378,1513903
379,1420287
380,1339685
381,1271872
382,1269928
383,1337313
384,2258255
385,1591372
386,1483021
387,1440825
388,1494694
389,1420330
390,1083340
391,1061548
392,1012768
393,1197633
394,1788501
395,1097114
396,1110611
397,1085057
398,1099815
399,1229469
400,1621398
401,1554206
402,1272367
403,1270421
404,1131094
405,2056542
406,1163260
407,1565844
408,1461983
409,1211727
410,1150193
411,1025451
412,1015136
413,1123194
414,2099214
415,1492374
416,1317315
417,1208241
418,1259356
419,1147179
420,796754
421,775649
422,756425
423,814907
424,1098301
425,768192
426,787593
427,775559
428,784660
429,849277
430,1042367
431,985000
432,869661
433,868896
434,798666
435,1193014
436,829257
437,1008086
438,948817
439,851074
440,781955
441,743624
442,753811
443,825247
444,1317439
445,960603
446,880890
447,855291
448,853340
449,839969
450,1440922
451,1375635
452,1279996
453,1313519
454,1864355
455,1295839
456,1321140
457,1305052
458,1330434
459,1478140
460,1714610
461,1668929
462,1486130
463,1511279
464,1379033
465,2065245
466,1395678
467,1639019
468,1533641
469,1445416
470,1346687
471,1301949
472,1320182
473,1413479
474,2143919
475,1633075
476,1526385
477,1462160
478,1512860
479,1514846
