0,523481
1,480511
2,444790
3,727594
4,829855
5,431072
6,494213
7,452864
8,533150
9,509642
10,872341
11,745842
12,630520
13,600974
14,540049
15,910739
16,468590
17,772827
18,851375
19,579922
20,493027
21,389185
22,445332
23,433648
24,917611
25,707006
26,556468
27,500801
28,607231
29,632083
30,555872
31,501381
32,482482
33,636808
34,936603
35,468088
36,595638
37,430348
38,519363
39,559546
40,791995
41,691618
42,633171
43,628509
44,550980
45,1045249
46,493936
47,640285
48,670423
49,524992
50,493649
51,402668
52,455053
53,466140
54,958354
55,620967
56,567156
57,511453
58,565973
59,638436
60,986393
61,798846
62,740302
63,986511
64,1577299
65,790990
66,965723
67,723885
68,792347
69,903083
70,1287678
71,1152518
72,983419
73,1024305
74,1016528
75,1797596
76,861354
77,984793
78,1052801
79,942042
80,816267
81,582326
82,688316
83,732496
84,1568670
85,1076208
86,928165
87,865850
88,993132
89,1099405
90,1285002
91,1202842
92,1137124
93,1435459
94,2124680
95,1170027
96,1276606
97,1110325
98,1229538
99,1268648
100,1766628
101,1781582
102,1321891
103,1461301
104,1362081
105,2394585
106,1185621
107,1455318
108,1492839
109,1231388
110,1324344
111,1001364
112,1157599
113,1114192
114,2055726
115,1518779
116,1231644
117,1285759
118,1640624
119,1625733
120,1227637
121,1079249
122,1018589
123,1101064
124,1830274
125,1087008
126,1291631
127,845640
128,1059960
129,1109108
130,1479694
131,1388554
132,1138667
133,1139585
134,1089879
135,2070341
136,1134818
137,920745
138,1105876
139,1259192
140,1015283
141,838311
142,948316
143,1030266
144,1841736
145,1155969
146,1032280
147,1067477
148,1200048
149,1400028
150,660383
151,574507
152,546381
153,654686
154,925558
155,571886
156,670512
157,521070
158,584469
159,661575
160,843255
161,742817
162,658856
163,659127
164,681829
165,1060842
166,606349
167,620758
168,656643
169,695705
170,589907
171,473053
172,546006
173,545368
174,971676
175,703949
176,622120
177,614284
178,652007
179,792170
180,1312279
181,1251611
182,1155314
183,1519239
184,1948223
185,1208756
186,1406516
187,1085051
188,1191673
189,1257428
190,1916555
191,1684000
192,1501998
193,1441826
194,1398711
195,2102002
196,1232828
197,1564363
198,1723655
199,1426921
200,1402932
201,1024065
202,1205152
203,1292537
204,2172589
205,1552308
206,1283977
207,1339979
208,1383904
209,1497514
210,1175722
211,977151
212,921728
213,1201858
214,1758854
215,983397
216,1140937
217,836678
218,945188
219,1079628
220,1569407
221,1376181
222,1088863
223,1146379
224,1005052
225,1895460
226,1112315
227,1281426
228,1318110
229,1153013
230,1049064
231,789451
232,921903
233,914986
234,1819792
235,1327138
236,1034887
237,1057794
238,1157513
239,1248479
240,1142091
241,948623
242,856604
243,1239760
244,2142881
245,834574
246,1108495
247,811435
248,945553
249,1086649
250,1729656
251,1477947
252,1181599
253,1313650
254,953380
255,2010432
256,894277
257,1328012
258,1539538
259,997530
260,874796
261,660920
262,816073
263,835690
264,2026109
265,1386586
266,957389
267,975818
268,1237520
269,1333373
270,690538
271,642701
272,608716
273,917795
274,1396568
275,634730
276,745525
277,628784
278,692269
279,681870
280,1153263
281,1013766
282,833152
283,896584
284,828163
285,1328228
286,673943
287,1005007
288,1091621
289,721565
290,664799
291,514600
292,606428
293,615393
294,1227413
295,1019546
296,748860
297,700274
298,846773
299,795569
300,1104093
301,955133
302,902566
303,1307961
304,1681362
305,922263
306,1102882
307,886768
308,997969
309,1141582
310,1599091
311,1378411
312,1200158
313,1216057
314,1142174
315,1740936
316,925459
317,1383831
318,1371360
319,1096217
320,990031
321,818105
322,956523
323,872346
324,1900489
325,1266749
326,998941
327,989774
328,1210694
329,1252729
330,1075873
331,949497
332,884273
333,973548
334,1388612
335,997802
336,1062683
337,838183
338,1000762
339,1037609
340,1287930
341,1249957
342,1047420
343,1006425
344,1141089
345,1685520
346,1000599
347,989836
348,1023317
349,1069013
350,1047764
351,809233
352,915757
353,901685
354,1438493
355,1038689
356,981549
357,1013595
358,1016351
359,1123630
360,1445161
361,1330143
362,1266288
363,1477297
364,2420148
365,1448583
366,1626545
367,1127621
368,1289138
369,1454093
370,2106493
371,2013755
372,1489602
373,1594941
374,1515484
375,2548595
376,1373684
377,1580530
378,1711078
379,1584303
380,1462071
381,1044357
382,1277768
383,1288450
384,2519505
385,1816447
386,1324029
387,1389226
388,1632007
389,1495539
390,1190450
391,1168931
392,1077985
393,1464648
394,2249502
395,1164513
396,1351384
397,972367
398,1230454
399,1366917
400,1843514
401,1674338
402,1472994
403,1494551
404,1266396
405,2313927
406,1098429
407,1552713
408,1685616
409,1227897
410,1254647
411,914318
412,1065487
413,1053205
414,2186381
415,1555951
416,1113248
417,1163569
418,1453240
419,1206999
420,848291
421,786104
422,760769
423,962714
424,1322636
425,748781
426,889929
427,726416
428,804977
429,843762
430,1141124
431,1026556
432,923521
433,963545
434,881155
435,1393597
436,791429
437,998417
438,1045674
439,851430
440,822040
441,649320
442,754782
443,759498
444,1333525
445,980732
446,806411
447,814985
448,893828
449,911185
450,1539463
451,1333166
452,1331965
453,1615003
454,2117894
455,1365082
456,1535078
457,1205741
458,1365581
459,1424632
460,2069983
461,1815327
462,1611215
463,1578381
464,1539765
465,2407876
466,1390303
467,1534805
468,1756249
469,1491660
470,1466446
471,1126407
472,1299733
473,1330746
474,2230218
475,1711155
476,1358820
477,1401559
478,1604660
479,1543132
